"campaign_name","text","ad_name","ad_set_name","age","gender","result_type","results","reach","impressions","cost_per_result","amount_spent_usd","link_clicks","frequency","starts","ends","audience","restriction18_39","campaign_theme","version","video_theme","agetrin","text_treat"
"Cause-led V3","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Climate Change (Cause-led V3)","Climate Change (Cause-led V3)","25-34","male",NA,NA,9,9,NA,0.08,NA,1,2021-12-23,2022-01-04,"Climate",1,"Cause-led","V3 - sometimes Luke","Climate",1,"Bigger difference"
"Factual V3","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Retargeting (Factual V3)","Retargeting (Factual V3)","25-34","male",NA,NA,4,4,NA,0.11,NA,1,2021-12-23,2022-01-04,"Retargeting",1,"Factual","V3 - sometimes Luke","Factual short",1,"100x impact"
"Factual V3","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Retargeting (Factual V3)","Retargeting (Factual V3)","35-44","male",NA,NA,1,1,NA,0.02,NA,1,2021-12-23,2022-01-04,"Retargeting",1,"Factual","V3 - sometimes Luke","Factual short",0,"6000+ people"
"Factual V3","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Retargeting (Factual V3)","Retargeting (Factual V3)","18-24","male",NA,NA,2,2,NA,0.01,NA,1,2021-12-23,2022-01-04,"Retargeting",1,"Factual","V3 - sometimes Luke","Factual short",1,"6000+ people"
"Factual","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Animal Welfare (Factual)","Animal Welfare (Factual)","65+","male","On-Facebook Leads",1,53,57,3.1393907644548,3.1393907644548,1,1.0754716981132,2021-11-30,2021-12-08,"Animal",0,"Factual","V1","Factual long",-1,"Only 3% research"
"Factual V3","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Retargeting (Factual V3)","Retargeting (Factual V3)","25-34","male",NA,NA,2,2,NA,0.01,NA,1,2021-12-23,2022-01-04,"Retargeting",1,"Factual","V3 - sometimes Luke","Factual short",1,"Learn"
"Factual","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Animal Welfare (Factual)","Animal Welfare (Factual)","25-34","male",NA,NA,101,104,NA,2.2095712068296,NA,1.029702970297,2021-11-30,2021-12-08,"Animal",0,"Factual","V1","Factual long",1,"Only 3% research"
"Factual","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Animal Welfare (Factual)","Animal Welfare (Factual)","55-64","male",NA,NA,45,49,NA,0.90982343810633,NA,1.0888888888889,2021-11-30,2021-12-08,"Animal",0,"Factual","V1","Factual long",-1,"Only 3% research"
"Factual","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Animal Welfare (Factual)","Animal Welfare (Factual)","45-54","male",NA,NA,38,39,NA,0.67986806363989,NA,1.0263157894737,2021-11-30,2021-12-08,"Animal",0,"Factual","V1","Factual long",-1,"100x impact"
"Factual V3","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Retargeting (Factual V3)","Retargeting (Factual V3)","35-44","male",NA,NA,2,3,NA,0.03,NA,1.5,2021-12-23,2022-01-04,"Retargeting",1,"Factual","V3 - sometimes Luke","Factual short",0,"Only 3% research"
"Factual V3","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Retargeting (Factual V3)","Retargeting (Factual V3)","25-34","male",NA,NA,5,8,NA,0.01,NA,1.6,2021-12-23,2022-01-04,"Retargeting",1,"Factual","V3 - sometimes Luke","Factual short",1,"Bigger difference"
"Factual","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Animal Welfare (Factual)","Animal Welfare (Factual)","13-17","male",NA,NA,1,1,NA,0,NA,1,2021-11-30,2021-12-08,"Animal",0,"Factual","V1","Factual long",1,"Learn"
"Factual V3","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Retargeting (Factual V3)","Retargeting (Factual V3)","25-34","male",NA,NA,8,14,NA,0.07,NA,1.75,2021-12-23,2022-01-04,"Retargeting",1,"Factual","V3 - sometimes Luke","Factual short",1,"Only 3% research"
"Factual","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Animal Welfare (Factual)","Animal Welfare (Factual)","25-34","male",NA,NA,60,61,NA,1.3297419480016,NA,1.0166666666667,2021-11-30,2021-12-08,"Animal",0,"Factual","V1","Factual long",1,"100x impact"
"Factual","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Animal Welfare (Factual)","Animal Welfare (Factual)","18-24","male",NA,NA,104,107,NA,1.6296837407839,NA,1.0288461538462,2021-11-30,2021-12-08,"Animal",0,"Factual","V1","Factual long",1,"100x impact"
"Factual","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Animal Welfare (Factual)","Animal Welfare (Factual)","55-64","male",NA,NA,44,46,NA,1.0697923942569,NA,1.0454545454545,2021-11-30,2021-12-08,"Animal",0,"Factual","V1","Factual long",-1,"100x impact"
"Cause-led V3","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Philanthropy (Cause-led V3)","Philanthropy (Cause-led V3)","65+","male",NA,NA,0,0,NA,0,NA,0,2021-12-23,2022-01-04,"Philanthropy",1,"Cause-led","V3 - sometimes Luke","Cause-led (any)",-1,"Overwhelming"
"Factual","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Animal Welfare (Factual)","Animal Welfare (Factual)","65+","male",NA,NA,51,57,NA,3.169384943733,1,1.1176470588235,2021-11-30,2021-12-08,"Animal",0,"Factual","V1","Factual long",-1,"100x impact"
"Factual","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Animal Welfare (Factual)","Animal Welfare (Factual)","35-44","male",NA,NA,49,50,NA,1.0797904540163,NA,1.0204081632653,2021-11-30,2021-12-08,"Animal",0,"Factual","V1","Factual long",0,"100x impact"
"Cause-led V3","Whether we’re moved by animal welfare, the climate crisis, or worldwide humanitarian efforts, our community is united by one thing: making the biggest impact we can. 
 
Make a bigger difference in the world through charitable giving. Start by downloading our Effective Giving Guide. You’ll learn how to approach charity research and smart giving. And be sure to share it with others who care about making a greater impact on the causes closest to their hearts.","Philanthropy (Cause-led V3)","Philanthropy (Cause-led V3)","65+","male",NA,NA,0,0,NA,0,NA,0,2021-12-23,2022-01-04,"Philanthropy",1,"Cause-led","V3 - sometimes Luke","Cause-led (any)",-1,"Cause list"
"Cause-led V3","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Climate Change (Cause-led V3)","Climate Change (Cause-led V3)","25-34","male","On-Facebook Leads",1,10,10,0.13,0.13,1,1,2021-12-23,2022-01-04,"Climate",1,"Cause-led","V3 - sometimes Luke","Climate",1,"6000+ people"
"Cause-led V3","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Philanthropy (Cause-led V3)","Philanthropy (Cause-led V3)","35-44","male","On-Facebook Leads",2,1216,1580,8.5714607881389,17.142921576278,4,1.2993421052632,2021-12-23,2022-01-04,"Philanthropy",1,"Cause-led","V3 - sometimes Luke","Cause-led (any)",0,"Overwhelming"
"Factual V3","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Lookalikes (Factual V3)","Lookalikes (Factual V3)","35-44","male","On-Facebook Leads",4,384,478,1.8525,7.41,4,1.2447916666667,2021-12-23,2022-01-04,"Lookalikes",1,"Factual","V3 - sometimes Luke","Factual short",0,"Learn"
"Cause-led V3","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Climate Change (Cause-led V3)","Climate Change (Cause-led V3)","18-24","male",NA,NA,18,19,NA,0.21,NA,1.0555555555556,2021-12-23,2022-01-04,"Climate",1,"Cause-led","V3 - sometimes Luke","Climate",1,"Overwhelming"
"Cause-led","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Philanthropy (Cause-led)","Retargeting (Cause-led)","35-44","male",NA,NA,1,1,NA,0.010616016427105,NA,1,2021-12-03,2021-12-20,"Retargeting",0,"Cause-led","V1","Cause-led (any)",0,"Learn"
"Cause-led","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Philanthropy (Cause-led)","Retargeting (Cause-led)","45-54","male",NA,NA,1,1,NA,0.084928131416838,NA,1,2021-12-03,2021-12-20,"Retargeting",0,"Cause-led","V1","Cause-led (any)",-1,"6000+ people"
"Cause-led V3","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Climate Change (Cause-led V3)","Climate Change (Cause-led V3)","25-34","male",NA,NA,18,18,NA,0.11,NA,1,2021-12-23,2022-01-04,"Climate",1,"Cause-led","V3 - sometimes Luke","Climate",1,"Overwhelming"
"Cause-led","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Philanthropy (Cause-led)","Retargeting (Cause-led)","55-64","male",NA,NA,3,3,NA,0.32909650924025,1,1,2021-12-03,2021-12-20,"Retargeting",0,"Cause-led","V1","Cause-led (any)",-1,"6000+ people"
"Cause-led","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Philanthropy (Cause-led)","Retargeting (Cause-led)","65+","male",NA,NA,2,2,NA,0.042464065708419,NA,1,2021-12-03,2021-12-20,"Retargeting",0,"Cause-led","V1","Cause-led (any)",-1,"6000+ people"
"Cause-led","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Philanthropy (Cause-led)","Retargeting (Cause-led)","25-34","male",NA,NA,5,6,NA,0.063696098562628,NA,1.2,2021-12-03,2021-12-20,"Retargeting",0,"Cause-led","V1","Cause-led (any)",1,"6000+ people"
"Cause-led V3","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Climate Change (Cause-led V3)","Climate Change (Cause-led V3)","18-24","male",NA,NA,12,12,NA,0.27,NA,1,2021-12-23,2022-01-04,"Climate",1,"Cause-led","V3 - sometimes Luke","Climate",1,"6000+ people"
"Cause-led","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Philanthropy (Cause-led)","Retargeting (Cause-led)","18-24","male",NA,NA,2,2,NA,0.021232032854209,1,1,2021-12-03,2021-12-20,"Retargeting",0,"Cause-led","V1","Cause-led (any)",1,"6000+ people"
"Cause-led","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Philanthropy (Cause-led)","Retargeting (Cause-led)","65+","male",NA,NA,1,1,NA,0.021232032854209,NA,1,2021-12-03,2021-12-20,"Retargeting",0,"Cause-led","V1","Cause-led (any)",-1,"Learn"
"Factual","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Retargeting (Factual)","Retargeting (Factual)","18-24","male",NA,NA,1,1,NA,0,NA,1,2021-12-03,2021-12-08,"Retargeting",0,"Factual","V1","Factual long",1,"Only 3% research"
"Cause-led","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Philanthropy (Cause-led)","Retargeting (Cause-led)","35-44","male",NA,NA,4,4,NA,0.074312114989733,NA,1,2021-12-03,2021-12-20,"Retargeting",0,"Cause-led","V1","Cause-led (any)",0,"6000+ people"
"Factual","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Retargeting (Factual)","Retargeting (Factual)","65+","male",NA,NA,2,2,NA,0.57,NA,1,2021-12-03,2021-12-08,"Retargeting",0,"Factual","V1","Factual long",-1,"100x impact"
"Branded","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Hypercube Brand Video (Animated)","Climate Change (18-39)","13-17","male",NA,NA,1,1,NA,0.08,NA,1,2022-01-07,2022-01-17,"Climate",1,"Branded","Video/creatives","Branded (factual)",1,"Learn"
"Factual","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Retargeting (Factual)","Retargeting (Factual)","65+","male","On-Facebook Leads",1,2,2,0.35,0.35,1,1,2021-12-03,2021-12-08,"Retargeting",0,"Factual","V1","Factual long",-1,"Only 3% research"
"Branded","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Hypercube Brand Video (Animated)","Climate Change (18-39)","13-17","male",NA,NA,1,1,NA,0,NA,1,2022-01-07,2022-01-17,"Climate",1,"Branded","Video/creatives","Branded (factual)",1,"100x impact"
"Factual V3","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Lookalikes (Factual V3)","Lookalikes (Factual V3)","35-44","male",NA,NA,77,81,NA,1.26,NA,1.0519480519481,2021-12-23,2022-01-04,"Lookalikes",1,"Factual","V3 - sometimes Luke","Factual short",0,"6000+ people"
"Factual V3","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Lookalikes (Factual V3)","Lookalikes (Factual V3)","25-34","male",NA,NA,181,188,NA,2.58,NA,1.0386740331492,2021-12-23,2022-01-04,"Lookalikes",1,"Factual","V3 - sometimes Luke","Factual short",1,"6000+ people"
"Cause-led","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Philanthropy (Cause-led)","Retargeting (Cause-led)","25-34","male",NA,NA,2,3,NA,0.042464065708419,NA,1.5,2021-12-03,2021-12-20,"Retargeting",0,"Cause-led","V1","Cause-led (any)",1,"Learn"
"Cause-led","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Philanthropy (Cause-led)","Retargeting (Cause-led)","35-44","male",NA,NA,3,4,NA,0.042464065708419,NA,1.3333333333333,2021-12-03,2021-12-20,"Retargeting",0,"Cause-led","V1","Cause-led (any)",0,"Overwhelming"
"Cause-led V3","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Climate Change (Cause-led V3)","Climate Change (Cause-led V3)","35-44","male",NA,NA,5,5,NA,0.04,NA,1,2021-12-23,2022-01-04,"Climate",1,"Cause-led","V3 - sometimes Luke","Climate",0,"Bigger difference"
"Cause-led V3","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Retargeting (Cause-led V3)","Retargeting (Cause-led V3)","25-34","male",NA,NA,2,2,NA,0.01,NA,1,2021-12-23,2022-01-04,"Retargeting",1,"Cause-led","V3 - sometimes Luke","Cause-led (any)",1,"Learn"
"Cause-led V3","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Climate Change (Cause-led V3)","Climate Change (Cause-led V3)","35-44","male",NA,NA,6,6,NA,0.07,NA,1,2021-12-23,2022-01-04,"Climate",1,"Cause-led","V3 - sometimes Luke","Climate",0,"Overwhelming"
"Cause-led V3","Whether we’re moved by animal welfare, the climate crisis, or worldwide humanitarian efforts, our community is united by one thing: making the biggest impact we can. 
 
Make a bigger difference in the world through charitable giving. Start by downloading our Effective Giving Guide. You’ll learn how to approach charity research and smart giving. And be sure to share it with others who care about making a greater impact on the causes closest to their hearts.","Climate Change (Cause-led V3)","Climate Change (Cause-led V3)","25-34","male",NA,NA,6,6,NA,0.07,NA,1,2021-12-23,2022-01-04,"Climate",1,"Cause-led","V3 - sometimes Luke","Climate",1,"Cause list"
"Cause-led V3","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Philanthropy (Cause-led V3)","Philanthropy (Cause-led V3)","18-24","male","On-Facebook Leads",3,1792,2312,8.2595590237135,24.778677071141,5,1.2901785714286,2021-12-23,2022-01-04,"Philanthropy",1,"Cause-led","V3 - sometimes Luke","Cause-led (any)",1,"Overwhelming"
"Cause-led V3","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Philanthropy (Cause-led V3)","Philanthropy (Cause-led V3)","25-34","male","On-Facebook Leads",5,2968,3743,8.3803167121862,41.901583560931,13,1.2611185983827,2021-12-23,2022-01-04,"Philanthropy",1,"Cause-led","V3 - sometimes Luke","Cause-led (any)",1,"Overwhelming"
"Cause-led V3","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Retargeting (Cause-led V3)","Retargeting (Cause-led V3)","25-34","male",NA,NA,4,4,NA,0.01,NA,1,2021-12-23,2022-01-04,"Retargeting",1,"Cause-led","V3 - sometimes Luke","Cause-led (any)",1,"Overwhelming"
"Cause-led V3","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Retargeting (Cause-led V3)","Retargeting (Cause-led V3)","35-44","male",NA,NA,1,1,NA,0.03,NA,1,2021-12-23,2022-01-04,"Retargeting",1,"Cause-led","V3 - sometimes Luke","Cause-led (any)",0,"Bigger difference"
"Cause-led V3","Whether we’re moved by animal welfare, the climate crisis, or worldwide humanitarian efforts, our community is united by one thing: making the biggest impact we can. 
 
Make a bigger difference in the world through charitable giving. Start by downloading our Effective Giving Guide. You’ll learn how to approach charity research and smart giving. And be sure to share it with others who care about making a greater impact on the causes closest to their hearts.","Retargeting (Cause-led V3)","Retargeting (Cause-led V3)","35-44","male",NA,NA,1,1,NA,0,NA,1,2021-12-23,2022-01-04,"Retargeting",1,"Cause-led","V3 - sometimes Luke","Cause-led (any)",0,"Cause list"
"Cause-led V3","Whether we’re moved by animal welfare, the climate crisis, or worldwide humanitarian efforts, our community is united by one thing: making the biggest impact we can. 
 
Make a bigger difference in the world through charitable giving. Start by downloading our Effective Giving Guide. You’ll learn how to approach charity research and smart giving. And be sure to share it with others who care about making a greater impact on the causes closest to their hearts.","Retargeting (Cause-led V3)","Retargeting (Cause-led V3)","25-34","male",NA,NA,4,4,NA,0.05,NA,1,2021-12-23,2022-01-04,"Retargeting",1,"Cause-led","V3 - sometimes Luke","Cause-led (any)",1,"Cause list"
"Cause-led V3","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Retargeting (Cause-led V3)","Retargeting (Cause-led V3)","25-34","male",NA,NA,1,1,NA,0,NA,1,2021-12-23,2022-01-04,"Retargeting",1,"Cause-led","V3 - sometimes Luke","Cause-led (any)",1,"6000+ people"
"Cause-led","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Philanthropy (Cause-led)","Retargeting (Cause-led)","25-34","male",NA,NA,3,4,NA,0.031848049281314,NA,1.3333333333333,2021-12-03,2021-12-20,"Retargeting",0,"Cause-led","V1","Cause-led (any)",1,"Overwhelming"
"Cause-led","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Philanthropy (Cause-led)","Retargeting (Cause-led)","25-34","male",NA,NA,2,2,NA,0.021232032854209,NA,1,2021-12-03,2021-12-20,"Retargeting",0,"Cause-led","V1","Cause-led (any)",1,"Bigger difference"
"Cause-led V3","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Climate Change (Cause-led V3)","Climate Change (Cause-led V3)","25-34","male",NA,NA,6,6,NA,0.08,NA,1,2021-12-23,2022-01-04,"Climate",1,"Cause-led","V3 - sometimes Luke","Climate",1,"Learn"
"Cause-led","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Philanthropy (Cause-led)","Retargeting (Cause-led)","45-54","male",NA,NA,1,1,NA,0.042464065708419,NA,1,2021-12-03,2021-12-20,"Retargeting",0,"Cause-led","V1","Cause-led (any)",-1,"Bigger difference"
"Cause-led V3","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Climate Change (Cause-led V3)","Climate Change (Cause-led V3)","18-24","male",NA,NA,3,3,NA,0.08,NA,1,2021-12-23,2022-01-04,"Climate",1,"Cause-led","V3 - sometimes Luke","Climate",1,"Bigger difference"
"Cause-led","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Philanthropy (Cause-led)","Retargeting (Cause-led)","65+","male",NA,NA,1,1,NA,0.010616016427105,NA,1,2021-12-03,2021-12-20,"Retargeting",0,"Cause-led","V1","Cause-led (any)",-1,"Bigger difference"
"Cause-led V3","Whether we’re moved by animal welfare, the climate crisis, or worldwide humanitarian efforts, our community is united by one thing: making the biggest impact we can. 
 
Make a bigger difference in the world through charitable giving. Start by downloading our Effective Giving Guide. You’ll learn how to approach charity research and smart giving. And be sure to share it with others who care about making a greater impact on the causes closest to their hearts.","Climate Change (Cause-led V3)","Climate Change (Cause-led V3)","18-24","male",NA,NA,4,4,NA,0.02,NA,1,2021-12-23,2022-01-04,"Climate",1,"Cause-led","V3 - sometimes Luke","Climate",1,"Cause list"
"Cause-led","Whether we’re moved by animal welfare, the climate crisis, or worldwide humanitarian efforts, our community is united by one thing: making the biggest impact we can. 
 
Make a bigger difference in the world through charitable giving. Start by downloading our Effective Giving Guide. You’ll learn how to approach charity research and smart giving. And be sure to share it with others who care about making a greater impact on the causes closest to their hearts.","Philanthropy (Cause-led)","Retargeting (Cause-led)","18-24","male",NA,NA,1,1,NA,0.010616016427105,NA,1,2021-12-03,2021-12-20,"Retargeting",0,"Cause-led","V1","Cause-led (any)",1,"Cause list"
"Cause-led","Whether we’re moved by animal welfare, the climate crisis, or worldwide humanitarian efforts, our community is united by one thing: making the biggest impact we can. 
 
Make a bigger difference in the world through charitable giving. Start by downloading our Effective Giving Guide. You’ll learn how to approach charity research and smart giving. And be sure to share it with others who care about making a greater impact on the causes closest to their hearts.","Philanthropy (Cause-led)","Retargeting (Cause-led)","25-34","male",NA,NA,3,4,NA,0.031848049281314,NA,1.3333333333333,2021-12-03,2021-12-20,"Retargeting",0,"Cause-led","V1","Cause-led (any)",1,"Cause list"
"Branded","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Hypercube Brand Video (Animated)","Global Poverty + Lookalikes (18-39)","18-24","male",NA,NA,4,4,NA,0.06,NA,1,2022-01-07,2022-01-17,"Global Poverty",1,"Branded","Video/creatives","Branded (factual)",1,"100x impact"
"Branded","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Hypercube Brand Video (Animated)","Climate Change + Lookalikes (18-39)","18-24","male",NA,NA,70,71,NA,1.45,NA,1.0142857142857,2022-01-07,2022-01-17,"Climate",1,"Branded","Video/creatives","Branded (factual)",1,"Only 3% research"
"Cause-led","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Lookalikes (Cause-led)","Lookalikes (Cause-led)","55-64","male","On-Facebook Leads",1,32,35,2.952182881033,2.952182881033,1,1.09375,2021-11-30,2021-12-20,"Lookalikes",0,"Cause-led","V1","Cause-led (any)",-1,"6000+ people"
"Factual V2","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Climate Change (Factual V2)","Climate Change (Factual V2)","65+","male",NA,NA,220,238,NA,7.1787799578985,3,1.0818181818182,2021-12-08,2021-12-20,"Climate",0,"Factual","V2 - factual shortened","Factual short",-1,"100x impact"
"Factual V2","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Climate Change (Factual V2)","Climate Change (Factual V2)","65+","male",NA,NA,219,233,NA,6.4568914705121,3,1.0639269406393,2021-12-08,2021-12-20,"Climate",0,"Factual","V2 - factual shortened","Factual short",-1,"Learn"
"Factual V2","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Climate Change (Factual V2)","Climate Change (Factual V2)","55-64","male",NA,NA,143,154,NA,4.0505965125573,NA,1.0769230769231,2021-12-08,2021-12-20,"Climate",0,"Factual","V2 - factual shortened","Factual short",-1,"Learn"
"Factual V2","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Climate Change (Factual V2)","Climate Change (Factual V2)","25-34","male",NA,NA,86,90,NA,1.5741179516621,NA,1.046511627907,2021-12-08,2021-12-20,"Climate",0,"Factual","V2 - factual shortened","Factual short",1,"Learn"
"Factual V2","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Climate Change (Factual V2)","Climate Change (Factual V2)","45-54","male",NA,NA,78,80,NA,1.2633048529263,NA,1.025641025641,2021-12-08,2021-12-20,"Climate",0,"Factual","V2 - factual shortened","Factual short",-1,"Learn"
"Factual V2","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Climate Change (Factual V2)","Climate Change (Factual V2)","18-24","male",NA,NA,31,31,NA,0.49128522058244,NA,1,2021-12-08,2021-12-20,"Climate",0,"Factual","V2 - factual shortened","Factual short",1,"100x impact"
"Factual V2","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Climate Change (Factual V2)","Climate Change (Factual V2)","35-44","male",NA,NA,67,68,NA,1.2432523949433,1,1.0149253731343,2021-12-08,2021-12-20,"Climate",0,"Factual","V2 - factual shortened","Factual short",0,"100x impact"
"Factual V2","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Climate Change (Factual V2)","Climate Change (Factual V2)","25-34","male",NA,NA,90,95,NA,1.634275325611,NA,1.0555555555556,2021-12-08,2021-12-20,"Climate",0,"Factual","V2 - factual shortened","Factual short",1,"100x impact"
"Cause-led","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Lookalikes (Cause-led)","Lookalikes (Cause-led)","55-64","male",NA,NA,37,38,NA,1.4310581423312,1,1.027027027027,2021-11-30,2021-12-20,"Lookalikes",0,"Cause-led","V1","Cause-led (any)",-1,"Overwhelming"
