"Campaign name",Text,"Ad name","Ad Set Name",Age,Gender,"Campaign name","Attribution setting","Result type",Results,Reach,Impressions,"Cost per result","Amount spent (USD)","Link clicks",Frequency,"Start Pledge (New)",Starts,Ends,"Reporting starts","Reporting ends"
"Giving Guide 2021 – PPCo Creatives","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Emotional + Factual (Animated)","Global Poverty + Lookalikes (18-39)",18-24,female,"Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,10,10,,0.13,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Emotional V3","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Global Poverty (Emotional V3)","Global Poverty (Emotional V3)",35-44,female,"Giving Guide 2021 – Emotional V3","7-day click or 1-day view","On-Facebook Leads",1,278,295,3.39,3.39,1,1.0611510791367,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V3","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Climate Change (Factual V3)","Climate Change (Factual V3)",13-17,female,"Giving Guide 2021 – Factual V3","7-day click or 1-day view",,,1,1,,0.01,,1,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Emotional V3","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Global Poverty (Emotional V3)","Global Poverty (Emotional V3)",25-34,female,"Giving Guide 2021 – Emotional V3","7-day click or 1-day view","On-Facebook Leads",5,586,628,1.392,6.96,5,1.0716723549488,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Emotional V3","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Global Poverty (Emotional V3)","Global Poverty (Emotional V3)",18-24,female,"Giving Guide 2021 – Emotional V3","7-day click or 1-day view",,,275,296,,2.81,,1.0763636363636,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Emotional V3","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Global Poverty (Emotional V3)","Global Poverty (Emotional V3)",35-44,female,"Giving Guide 2021 – Emotional V3","7-day click or 1-day view","On-Facebook Leads",1,255,270,3.43,3.43,1,1.0588235294118,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Global Poverty (Factual V2)","Global Poverty (Factual V2)",65+,female,"Giving Guide 2021 – Factual V2","7-day click or 1-day view","On-Facebook Leads",13,1695,2003,6.8682830029275,89.287679038057,42,1.1817109144543,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Emotional V3","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Global Poverty (Emotional V3)","Global Poverty (Emotional V3)",25-34,female,"Giving Guide 2021 – Emotional V3","7-day click or 1-day view",,,632,661,,7.92,3,1.0458860759494,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V3","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Climate Change (Factual V3)","Climate Change (Factual V3)",35-44,female,"Giving Guide 2021 – Factual V3","7-day click or 1-day view","On-Facebook Leads",10,2908,3747,4.577,45.77,25,1.2885144429161,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V3","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Philanthropy (Factual V3)","Philanthropy (Factual V3)",25-34,female,"Giving Guide 2021 – Factual V3","7-day click or 1-day view","On-Facebook Leads",3,3410,3976,14.216666666667,42.65,14,1.1659824046921,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Philanthropy (Factual)","Philanthropy (Factual)",18-24,female,"Giving Guide 2021 – Factual","7-day click or 1-day view",,,224,239,,3.3698970772379,,1.0669642857143,,2021-11-30,2021-12-08,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Lookalikes (Emotional)","Lookalikes (Emotional)",55-64,female,"Giving Guide 2021 - Emotional","7-day click or 1-day view","On-Facebook Leads",2,185,189,6.029458257025,12.05891651405,5,1.0216216216216,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",35-44,female,"Giving Guide 2021 – Factual V2","7-day click or 1-day view","On-Facebook Leads",1,165,170,4.1670953763887,4.1670953763887,1,1.030303030303,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",45-54,female,"Giving Guide 2021 – Factual V2","7-day click or 1-day view","On-Facebook Leads",1,160,165,4.1470612640022,4.1470612640022,1,1.03125,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Lookalikes (Emotional)","Lookalikes (Emotional)",65+,female,"Giving Guide 2021 - Emotional","7-day click or 1-day view","On-Facebook Leads",2,184,188,8.2310861683038,16.462172336608,5,1.0217391304348,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",25-34,female,"Giving Guide 2021 – Factual V2","7-day click or 1-day view","On-Facebook Leads",1,159,161,3.8565666343982,3.8565666343982,1,1.0125786163522,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",25-34,female,"Giving Guide 2021 – Factual V2","7-day click or 1-day view","On-Facebook Leads",1,147,151,3.3957820495091,3.3957820495091,2,1.0272108843537,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",35-44,female,"Giving Guide 2021 – Factual V2","7-day click or 1-day view",,,145,148,,3.435850274282,1,1.0206896551724,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",35-44,female,"Giving Guide 2021 – Factual V2","7-day click or 1-day view",,,142,146,,3.3657308809293,,1.0281690140845,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",35-44,female,"Giving Guide 2021 – Factual V2","7-day click or 1-day view","On-Facebook Leads",1,173,176,3.9968054211036,3.9968054211036,1,1.0173410404624,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Hypercube Brand Video (Animated)","Animal Welfare  + Lookalikes (18-39)",25-34,female,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view","On-Facebook Leads",1,128,156,3.91,3.91,2,1.21875,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",25-34,female,"Giving Guide 2021 – Factual V2","7-day click or 1-day view",,,122,126,,2.1236159129673,,1.0327868852459,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",25-34,female,"Giving Guide 2021 – Factual V2","7-day click or 1-day view",,,122,125,,2.19373530632,1,1.0245901639344,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Hypercube Brand Video (Animated)","Animal Welfare  + Lookalikes (18-39)",35-44,female,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view","On-Facebook Leads",1,89,108,2.59,2.59,1,1.2134831460674,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V3","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Philanthropy (Factual V3)","Philanthropy (Factual V3)",65+,female,"Giving Guide 2021 – Factual V3","7-day click or 1-day view",,,0,0,,0,,0,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V3","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Philanthropy (Factual V3)","Philanthropy (Factual V3)",65+,female,"Giving Guide 2021 – Factual V3","7-day click or 1-day view",,,0,0,,0,,0,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Lookalikes (Emotional)","Lookalikes (Emotional)",55-64,female,"Giving Guide 2021 - Emotional","7-day click or 1-day view","On-Facebook Leads",1,175,183,10.597836172929,10.597836172929,2,1.0457142857143,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Lookalikes (Emotional)","Lookalikes (Emotional)",45-54,female,"Giving Guide 2021 - Emotional","7-day click or 1-day view","On-Facebook Leads",2,167,177,4.5133372181216,9.0266744362432,2,1.059880239521,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Hypercube Brand Video (Animated)","Animal Welfare  + Lookalikes (18-39)",25-34,female,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,48,50,,1.37,1,1.0416666666667,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Philanthropy (Factual)","Philanthropy (Factual)",55-64,female,"Giving Guide 2021 – Factual","7-day click or 1-day view",,,96,109,,4.7798540145985,1,1.1354166666667,,2021-11-30,2021-12-08,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",55-64,female,"Giving Guide 2021 – Factual V2","7-day click or 1-day view","On-Facebook Leads",1,454,465,14.695021435486,14.695021435486,4,1.0242290748899,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Philanthropy (Factual)","Philanthropy (Factual)",55-64,female,"Giving Guide 2021 – Factual","7-day click or 1-day view",,,349,447,,20.399376966069,4,1.2808022922636,,2021-11-30,2021-12-08,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Philanthropy (Factual)","Philanthropy (Factual)",25-34,female,"Giving Guide 2021 – Factual","7-day click or 1-day view","On-Facebook Leads",1,210,226,6.3598057600098,6.3598057600098,1,1.0761904761905,,2021-11-30,2021-12-08,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Lookalikes (Emotional)","Lookalikes (Emotional)",45-54,female,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,162,170,,7.8257864846366,,1.0493827160494,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",55-64,female,"Giving Guide 2021 – Factual V2","7-day click or 1-day view","On-Facebook Leads",1,385,397,13.092292444567,13.092292444567,7,1.0311688311688,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",55-64,female,"Giving Guide 2021 – Factual V2","7-day click or 1-day view",,,355,371,,16.287733370212,4,1.0450704225352,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Philanthropy (Factual)","Philanthropy (Factual)",45-54,female,"Giving Guide 2021 – Factual","7-day click or 1-day view",,,97,106,,4.3798662309501,1,1.0927835051546,,2021-11-30,2021-12-08,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",45-54,female,"Giving Guide 2021 – Factual V2","7-day click or 1-day view","On-Facebook Leads",1,197,201,5.1688009957129,5.1688009957129,3,1.0203045685279,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Philanthropy (Factual)","Philanthropy (Factual)",65+,female,"Giving Guide 2021 – Factual","7-day click or 1-day view",,,101,105,,12.339623125554,1,1.039603960396,,2021-11-30,2021-12-08,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Philanthropy (Factual)","Philanthropy (Factual)",35-44,female,"Giving Guide 2021 – Factual","7-day click or 1-day view",,,87,96,,2.709917234218,,1.1034482758621,,2021-11-30,2021-12-08,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Philanthropy (Factual)","Philanthropy (Factual)",25-34,female,"Giving Guide 2021 – Factual","7-day click or 1-day view",,,110,116,,3.0299074611367,,1.0545454545455,,2021-11-30,2021-12-08,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",45-54,female,"Giving Guide 2021 – Factual V2","7-day click or 1-day view","On-Facebook Leads",2,261,267,3.3907735214124,6.7815470428249,3,1.0229885057471,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",45-54,female,"Giving Guide 2021 – Factual V2","7-day click or 1-day view",,,218,220,,5.960148434979,,1.0091743119266,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",18-24,female,"Giving Guide 2021 – Factual V2","7-day click or 1-day view",,,212,218,,4.38747061264,,1.0283018867925,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Hypercube Brand Video (Animated)","Animal Welfare  + Lookalikes (18-39)",25-34,female,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,50,53,,1.26,,1.06,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Hypercube Brand Video (Animated)","Animal Welfare  + Lookalikes (18-39)",25-34,female,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,42,46,,0.74,,1.0952380952381,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V3","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Philanthropy (Factual V3)","Philanthropy (Factual V3)",18-24,female,"Giving Guide 2021 – Factual V3","7-day click or 1-day view",,,1716,2066,,17.82,3,1.2039627039627,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V3","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Philanthropy (Factual V3)","Philanthropy (Factual V3)",25-34,female,"Giving Guide 2021 – Factual V3","7-day click or 1-day view","On-Facebook Leads",2,732,756,4.215,8.43,3,1.0327868852459,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V3","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Philanthropy (Factual V3)","Philanthropy (Factual V3)",35-44,female,"Giving Guide 2021 – Factual V3","7-day click or 1-day view",,,397,416,,5.06,,1.0478589420655,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V3","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Philanthropy (Factual V3)","Philanthropy (Factual V3)",25-34,female,"Giving Guide 2021 – Factual V3","7-day click or 1-day view","On-Facebook Leads",1,723,761,8.02,8.02,3,1.0525587828492,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V3","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Philanthropy (Factual V3)","Philanthropy (Factual V3)",18-24,female,"Giving Guide 2021 – Factual V3","7-day click or 1-day view",,,335,354,,3.47,,1.0567164179104,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Lookalikes (Emotional)","Lookalikes (Emotional)",35-44,female,"Giving Guide 2021 - Emotional","7-day click or 1-day view","On-Facebook Leads",2,221,227,3.1723456721609,6.3446913443217,2,1.027149321267,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Lookalikes (Emotional)","Lookalikes (Emotional)",35-44,female,"Giving Guide 2021 - Emotional","7-day click or 1-day view","On-Facebook Leads",2,234,246,4.6084075142905,9.2168150285809,5,1.0512820512821,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V3","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Philanthropy (Factual V3)","Philanthropy (Factual V3)",18-24,female,"Giving Guide 2021 – Factual V3","7-day click or 1-day view",,,358,372,,3.25,,1.0391061452514,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Lookalikes (Emotional)","Lookalikes (Emotional)",25-34,female,"Giving Guide 2021 - Emotional","7-day click or 1-day view",,,281,293,,7.84580128383,,1.0427046263345,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",18-24,female,"Giving Guide 2021 – Factual V2","7-day click or 1-day view",,,33,33,,1.202046743189,,1,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V3","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Philanthropy (Factual V3)","Philanthropy (Factual V3)",35-44,female,"Giving Guide 2021 – Factual V3","7-day click or 1-day view",,,369,388,,4.63,,1.0514905149051,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Lookalikes (Emotional)","Lookalikes (Emotional)",25-34,female,"Giving Guide 2021 - Emotional","7-day click or 1-day view","On-Facebook Leads",1,288,294,7.7557346874595,7.7557346874595,1,1.0208333333333,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Hypercube Brand Video (Animated)","Animal Welfare  + Lookalikes (18-39)",18-24,female,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,10,10,,0.17,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Hypercube Brand Video (Animated)","Animal Welfare  + Lookalikes (18-39)",18-24,female,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,8,9,,0.09,,1.125,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",13-17,female,"Giving Guide 2021 – Factual V2","7-day click or 1-day view",,,0,2,,0.020034112386484,,0,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V3","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Climate Change (Factual V3)","Climate Change (Factual V3)",25-34,female,"Giving Guide 2021 – Factual V3","7-day click or 1-day view","On-Facebook Leads",9,6200,7860,8.9422222222222,80.48,26,1.2677419354839,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",18-24,female,"Giving Guide 2021 – Factual V2","7-day click or 1-day view",,,30,32,,1.0417738440972,,1.0666666666667,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 - Emotional","It can be overwhelming with so many problems in the world. Fortunately, we can do *a lot* to help, if we give effectively.

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Lookalikes (Emotional)","Lookalikes (Emotional)",35-44,female,"Giving Guide 2021 - Emotional","7-day click or 1-day view","On-Facebook Leads",2,220,225,3.9729376398986,7.9458752797973,5,1.0227272727273,,2021-11-30,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Hypercube Brand Video (Animated)","Animal Welfare  + Lookalikes (18-39)",35-44,female,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,42,42,,0.9,,1,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Hypercube Brand Video (Animated)","Animal Welfare  + Lookalikes (18-39)",25-34,female,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,33,35,,0.54,,1.0606060606061,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V2","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Lookalikes (Factual V2)","Lookalikes (Factual V2)",18-24,female,"Giving Guide 2021 – Factual V2","7-day click or 1-day view","On-Facebook Leads",1,51,53,1.8130871709768,1.8130871709768,2,1.0392156862745,,2021-12-08,2021-12-20,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V3","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Philanthropy (Factual V3)","Philanthropy (Factual V3)",18-24,female,"Giving Guide 2021 – Factual V3","7-day click or 1-day view",,,315,340,,4.06,1,1.0793650793651,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V3","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Philanthropy (Factual V3)","Philanthropy (Factual V3)",35-44,female,"Giving Guide 2021 – Factual V3","7-day click or 1-day view",,,361,383,,5.23,1,1.0609418282548,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V3","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Philanthropy (Factual V3)","Philanthropy (Factual V3)",25-34,female,"Giving Guide 2021 – Factual V3","7-day click or 1-day view",,,678,718,,7.49,2,1.0589970501475,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Hypercube Brand Video (Animated)","Animal Welfare  + Lookalikes (18-39)",35-44,female,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,34,35,,0.57,,1.0294117647059,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Hypercube Brand Video (Animated)","Animal Welfare  + Lookalikes (18-39)",35-44,female,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,33,35,,0.84,,1.0606060606061,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Hypercube Brand Video (Animated)","Animal Welfare  + Lookalikes (18-39)",18-24,female,"Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,28,29,,0.47,,1.0357142857143,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
