"Campaign name","Ad name",Text,"Campaign name","Attribution setting","Result type",Results,Reach,Impressions,"Cost per result","Amount spent (USD)","Link clicks",Frequency,"Unique link clicks","Start Pledge (New)",Starts,Ends,"Reporting starts","Reporting ends"
"Giving Guide 2021 – Factual V3","Retargeting (Factual V3)","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Giving Guide 2021 – Factual V3","7-day click or 1-day view",,,21,36,,0.27,,1.7142857142857,,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V3","Philanthropy (Factual V3)","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Giving Guide 2021 – Factual V3","7-day click or 1-day view","On-Facebook Leads",3,2113,2201,7.8033333333333,23.41,6,1.0416469474681,,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V3","Retargeting (Factual V3)","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Giving Guide 2021 – Factual V3","7-day click or 1-day view",,,6,9,,0.02,,1.5,,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V3","Climate Change (Factual V3)","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Giving Guide 2021 – Factual V3","7-day click or 1-day view","On-Facebook Leads",4,3277,3465,8.5225,34.09,12,1.0573695453158,,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V3","Climate Change (Factual V3)","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Giving Guide 2021 – Factual V3","7-day click or 1-day view","On-Facebook Leads",4,3332,3627,9.555,38.22,9,1.0885354141657,,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V3","Climate Change (Factual V3)","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Giving Guide 2021 – Factual V3","7-day click or 1-day view","On-Facebook Leads",3,3784,4046,13.64,40.92,15,1.0692389006342,,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V3","Climate Change (Factual V3)","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Giving Guide 2021 – Factual V3","7-day click or 1-day view","On-Facebook Leads",3,3869,4096,13.693333333333,41.08,17,1.0586714913414,,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Factual V3","Climate Change (Factual V3)","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Giving Guide 2021 – Factual V3","7-day click or 1-day view","On-Facebook Leads",32,16324,20524,6.3678125,203.77,79,1.2572898799314,,,2021-12-23,2022-01-04,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view","On-Facebook Leads",1,853,871,16.59,16.59,1,1.021101992966,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view","On-Facebook Leads",2,954,984,9.27,18.54,4,1.0314465408805,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,923,964,,16.05,1,1.044420368364,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,899,948,,15.63,1,1.0545050055617,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view","On-Facebook Leads",2,2408,2662,22.1,44.2,10,1.1054817275748,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,868,900,,14.86,4,1.036866359447,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view","On-Facebook Leads",1,169,178,5.26,5.26,1,1.0532544378698,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,824,858,,15.82,3,1.0412621359223,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,808,828,,13.19,4,1.0247524752475,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view","On-Facebook Leads",1,475,553,12.64,12.64,2,1.1642105263158,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view","On-Facebook Leads",3,2814,3167,17.17,51.51,10,1.1254442075338,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,157,163,,3.7,2,1.0382165605096,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view","On-Facebook Leads",1,152,159,4.41,4.41,1,1.0460526315789,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,134,141,,3.8,1,1.0522388059701,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view","On-Facebook Leads",1,954,985,18.65,18.65,4,1.0324947589099,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,92,97,,2.2,,1.054347826087,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,129,135,,2.74,,1.046511627907,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view","On-Facebook Leads",2,316,378,4.205,8.41,4,1.1962025316456,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,725,760,,18.7,2,1.048275862069,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,787,838,,19.41,2,1.0648030495553,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view","On-Facebook Leads",1,804,847,18.85,18.85,2,1.0534825870647,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view","On-Facebook Leads",4,2016,2356,13.2575,53.03,7,1.1686507936508,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,93,97,,2.49,,1.0430107526882,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,119,125,,3.17,1,1.0504201680672,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,122,127,,4.15,,1.0409836065574,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,315,342,,8.68,,1.0857142857143,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,105,110,,2.53,1,1.047619047619,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,105,111,,2.33,,1.0571428571429,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,125,135,,2.79,,1.08,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view","On-Facebook Leads",9,8240,10047,17.448888888889,157.04,33,1.2192961165049,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view","On-Facebook Leads",9,4982,6585,13.997777777778,125.98,21,1.321758329988,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view","On-Facebook Leads",4,2833,3055,12.9025,51.61,9,1.0783621602541,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view","On-Facebook Leads",3,2848,3038,17.203333333333,51.61,13,1.0667134831461,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view","On-Facebook Leads",5,2799,3020,9.824,49.12,7,1.0789567702751,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,2784,2972,,49.33,9,1.0675287356322,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,148,153,,4.57,,1.0337837837838,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view","On-Facebook Leads",1,152,158,4.21,4.21,3,1.0394736842105,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,153,162,,5.57,,1.0588235294118,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,168,173,,5.53,,1.0297619047619,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,427,482,,16.28,1,1.1288056206089,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,1764,1967,,34.75,4,1.1150793650794,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view","On-Facebook Leads",1,1796,1996,35.21,35.21,7,1.1113585746102,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,1802,2008,,33.49,10,1.1143174250832,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view","On-Facebook Leads",1,712,746,15.44,15.44,4,1.0477528089888,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view","On-Facebook Leads",3,1838,2054,12.903333333333,38.71,6,1.1175190424374,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view","On-Facebook Leads",15,5508,7212,7.556,113.34,36,1.3093681917211,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view","On-Facebook Leads",2,2072,2306,18.9,37.8,7,1.1129343629344,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,13,14,,0.22,,1.0769230769231,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,11,13,,0.15,,1.1818181818182,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,9,9,,0.12,,1,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view","On-Facebook Leads",2,2011,2241,16.61,33.22,7,1.1143709597215,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view","On-Facebook Leads",2,2023,2253,17.005,34.01,5,1.1136925358379,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view","On-Facebook Leads",3,2032,2261,11.02,33.06,8,1.1126968503937,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,13,17,,0.29,,1.3076923076923,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – Hypercube Brand Video","Hypercube Brand Video (Animated)","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Giving Guide 2021 – Hypercube Brand Video","7-day click or 1-day view",,,23,29,,0.3,,1.2608695652174,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",6,3802,3983,9.1533333333333,54.92,21,1.0476065228827,,,2022-01-07,2022-01-18,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",3,3680,3861,19.163333333333,57.49,13,1.0491847826087,,,2022-01-07,2022-01-18,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Giving What We Can has helped 6,000+ people make a bigger impact on the causes they care about most. Download our free guide and learn how you can do the same.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",2,3649,3840,26.24,52.48,19,1.0523431077007,,,2022-01-07,2022-01-18,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Did you know that the best charities can have a 100x greater impact?
Download our free Effective Giving Guide for the best tips on doing the most good this holiday season.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,19,22,,0.4,,1.1578947368421,,,2022-01-07,2022-01-18,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",7,6646,7553,16.352857142857,114.47,23,1.1364730665062,,,2022-01-07,2022-01-18,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,16,17,,0.2,,1.0625,,,2022-01-07,2022-01-18,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,12,15,,0.14,,1.25,,,2022-01-07,2022-01-18,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,11,12,,0.22,,1.0909090909091,,,2022-01-07,2022-01-18,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Use our free guide to learn how to make a bigger impact on the causes you care about most.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",9,7510,8482,10.96,98.64,24,1.1294274300932,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view",,,615,632,,8.35,1,1.0276422764228,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",13,7434,7727,7.6223076923077,99.09,27,1.0394135055152,,1,2022-01-07,2022-01-18,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Want to make a bigger difference next year? Start with our Effective Giving Guide and learn how to make a remarkable impact just by carefully choosing the charities you give to.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",7,4548,4820,7.8257142857143,54.78,17,1.0598065083553,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
"Giving Guide 2021 – PPCo Creatives","Emotional + Factual (Animated)","Only 3% of donors give based on charity effectiveness yet the best charities can be 100x more impactful. That’s incredible!

Check out the Effective Giving Guide 2021. It'll help you find the most impactful charities across a range of causes.","Giving Guide 2021 – PPCo Creatives","7-day click or 1-day view","On-Facebook Leads",16,10326,12002,7.62875,122.06,52,1.1623087352315,,,2022-01-07,2022-01-17,2021-11-15,2022-01-31
